"Week","Year","Industry","Revenue","Source"
"Week 52","2022","RTMs TOTAL",3027.56359,"CPKC"
"Week 1","2023","AUTOMOTIVE",54.08692,"CPKC"
"Week 1","2023","COAL",419.95569,"CPKC"
"Week 1","2023","FOREST PRODUCTS",174.15489,"CPKC"
"Week 1","2023","GRAIN & FERTS",1155.95518,"CPKC"
"Week 1","2023","INTERMODAL",520.29555,"CPKC"
"Week 1","2023","METALS&MINERALS",302.77151,"CPKC"
"Week 1","2023","PETRO&CHEMICALS",637.10422,"CPKC"
"Week 1","2023","RTMs TOTAL",3523.74218,"CPKC"
"Week 2","2023","AUTOMOTIVE",67.13178,"CPKC"
"Week 2","2023","COAL",533.71878,"CPKC"
"Week 2","2023","FOREST PRODUCTS",186.30668,"CPKC"
"Week 2","2023","GRAIN & FERTS",1384.12009,"CPKC"
"Week 2","2023","INTERMODAL",670.07237,"CPKC"
"Week 2","2023","METALS&MINERALS",380.38659,"CPKC"
"Week 2","2023","PETRO&CHEMICALS",735.57942,"CPKC"
"Week 2","2023","RTMs TOTAL",4292.05314,"CPKC"
"Week 3","2023","AUTOMOTIVE",65.24299,"CPKC"
"Week 3","2023","COAL",455.59677,"CPKC"
"Week 3","2023","FOREST PRODUCTS",187.39002,"CPKC"
"Week 3","2023","GRAIN & FERTS",1245.04335,"CPKC"
"Week 3","2023","INTERMODAL",613.80756,"CPKC"
"Week 3","2023","METALS&MINERALS",416.18242,"CPKC"
"Week 3","2023","PETRO&CHEMICALS",726.30272,"CPKC"
"Week 3","2023","RTMs TOTAL",4076.24214,"CPKC"
"Week 4","2023","AUTOMOTIVE",61.62678,"CPKC"
"Week 4","2023","COAL",447.36782,"CPKC"
"Week 4","2023","FOREST PRODUCTS",185.90285,"CPKC"
"Week 4","2023","GRAIN & FERTS",1243.89833,"CPKC"
"Week 4","2023","INTERMODAL",707.28107,"CPKC"
"Week 4","2023","METALS&MINERALS",361.86389,"CPKC"
"Week 4","2023","PETRO&CHEMICALS",728.6454,"CPKC"
"Week 4","2023","RTMs TOTAL",4066.28129,"CPKC"
"Week 5","2023","AUTOMOTIVE",75.98306,"CPKC"
"Week 5","2023","COAL",359.28444,"CPKC"
"Week 5","2023","FOREST PRODUCTS",176.87986,"CPKC"
"Week 5","2023","GRAIN & FERTS",1232.22978,"CPKC"
"Week 5","2023","INTERMODAL",614.21175,"CPKC"
"Week 5","2023","METALS&MINERALS",378.89712,"CPKC"
"Week 5","2023","PETRO&CHEMICALS",758.56078,"CPKC"
"Week 5","2023","RTMs TOTAL",3916.7497,"CPKC"
"Week 6","2023","AUTOMOTIVE",78.24658,"CPKC"
"Week 6","2023","COAL",415.31101,"CPKC"
"Week 6","2023","FOREST PRODUCTS",188.66413,"CPKC"
"Week 6","2023","GRAIN & FERTS",1199.60106,"CPKC"
"Week 6","2023","INTERMODAL",652.62695,"CPKC"
"Week 6","2023","METALS&MINERALS",387.01558,"CPKC"
"Week 6","2023","PETRO&CHEMICALS",743.09072,"CPKC"
"Week 6","2023","RTMs TOTAL",3917.74833,"CPKC"
"Week 7","2023","AUTOMOTIVE",79.07542,"CPKC"
"Week 7","2023","COAL",510.80806,"CPKC"
"Week 7","2023","FOREST PRODUCTS",180.92743,"CPKC"
"Week 7","2023","GRAIN & FERTS",1200.04009,"CPKC"
"Week 7","2023","INTERMODAL",643.34906,"CPKC"
"Week 7","2023","METALS&MINERALS",429.61442,"CPKC"
"Week 7","2023","PETRO&CHEMICALS",676.738,"CPKC"
"Week 7","2023","RTMs TOTAL",4000.3458,"CPKC"
"Week 8","2023","AUTOMOTIVE",67.81981,"CPKC"
"Week 8","2023","COAL",390.32649,"CPKC"
"Week 8","2023","FOREST PRODUCTS",173.32302,"CPKC"
"Week 8","2023","GRAIN & FERTS",1078.85071,"CPKC"
"Week 8","2023","INTERMODAL",632.73844,"CPKC"
"Week 8","2023","METALS&MINERALS",399.07094,"CPKC"
"Week 8","2023","PETRO&CHEMICALS",695.80059,"CPKC"
"Week 8","2023","RTMs TOTAL",3786.11049,"CPKC"
"Week 9","2023","AUTOMOTIVE",67.51909,"CPKC"
"Week 9","2023","COAL",416.48597,"CPKC"
"Week 9","2023","FOREST PRODUCTS",180.17556,"CPKC"
"Week 9","2023","GRAIN & FERTS",1256.87886,"CPKC"
"Week 9","2023","INTERMODAL",648.89248,"CPKC"
"Week 9","2023","METALS&MINERALS",410.50911,"CPKC"
"Week 9","2023","PETRO&CHEMICALS",705.4152,"CPKC"
"Week 9","2023","RTMs TOTAL",3990.75088,"CPKC"
"Week 10","2023","AUTOMOTIVE",71.19485,"CPKC"
"Week 10","2023","COAL",429.02873,"CPKC"
"Week 10","2023","FOREST PRODUCTS",171.82462,"CPKC"
"Week 10","2023","GRAIN & FERTS",1117.86879,"CPKC"
"Week 10","2023","INTERMODAL",667.81994,"CPKC"
"Week 10","2023","METALS&MINERALS",398.14825,"CPKC"
"Week 10","2023","PETRO&CHEMICALS",665.44757,"CPKC"
"Week 10","2023","RTMs TOTAL",3861.77987,"CPKC"
"Week 11","2023","AUTOMOTIVE",67.88869,"CPKC"
"Week 11","2023","COAL",449.7125,"CPKC"
"Week 11","2023","FOREST PRODUCTS",174.69922,"CPKC"
"Week 11","2023","GRAIN & FERTS",1106.17397,"CPKC"
"Week 11","2023","INTERMODAL",645.29104,"CPKC"
"Week 11","2023","METALS&MINERALS",372.53701,"CPKC"
"Week 11","2023","PETRO&CHEMICALS",624.68602,"CPKC"
"Week 11","2023","RTMs TOTAL",3676.34615,"CPKC"
"Week 12","2023","AUTOMOTIVE",65.10611,"CPKC"
"Week 12","2023","COAL",458.83072,"CPKC"
"Week 12","2023","FOREST PRODUCTS",180.56542,"CPKC"
"Week 12","2023","GRAIN & FERTS",1212.7251,"CPKC"
"Week 12","2023","INTERMODAL",712.21287,"CPKC"
"Week 12","2023","METALS&MINERALS",405.44946,"CPKC"
"Week 12","2023","PETRO&CHEMICALS",771.73292,"CPKC"
"Week 12","2023","RTMs TOTAL",4133.71058,"CPKC"
"Week 13","2023","AUTOMOTIVE",75.45218,"CPKC"
"Week 13","2023","COAL",459.67191,"CPKC"
"Week 13","2023","FOREST PRODUCTS",174.64748,"CPKC"
"Week 13","2023","GRAIN & FERTS",1296.63403,"CPKC"
"Week 13","2023","INTERMODAL",663.08783,"CPKC"
"Week 13","2023","METALS&MINERALS",422.53922,"CPKC"
"Week 13","2023","PETRO&CHEMICALS",647.85066,"CPKC"
"Week 13","2023","RTMs TOTAL",4251.73504,"CPKC"
"Week 14","2023","AUTOMOTIVE",85.20724,"CPKC"
"Week 14","2023","COAL",490.99631,"CPKC"
"Week 14","2023","FOREST PRODUCTS",179.42132,"CPKC"
"Week 14","2023","GRAIN & FERTS",1061.29041,"CPKC"
"Week 14","2023","INTERMODAL",644.00655,"CPKC"
"Week 14","2023","METALS&MINERALS",393.35239,"CPKC"
"Week 14","2023","PETRO&CHEMICALS",687.58306,"CPKC"
"Week 14","2023","RTMs TOTAL",3861.24238,"CPKC"
"Week 15","2023","AUTOMOTIVE",76.93588,"CPKC"
"Week 15","2023","COAL",460.41084,"CPKC"
"Week 15","2023","FOREST PRODUCTS",189.75669,"CPKC"
"Week 15","2023","GRAIN & FERTS",1160.78089,"CPKC"
"Week 15","2023","INTERMODAL",662.46453,"CPKC"
"Week 15","2023","METALS&MINERALS",408.66847,"CPKC"
"Week 15","2023","PETRO&CHEMICALS",663.81379,"CPKC"
"Week 15","2023","RTMs TOTAL",3902.25166,"CPKC"
"Week 16","2023","AUTOMOTIVE",87.02674,"CPKC"
"Week 16","2023","COAL",450.29998,"CPKC"
"Week 16","2023","FOREST PRODUCTS",183.69373,"CPKC"
"Week 16","2023","GRAIN & FERTS",1087.71461,"CPKC"
"Week 16","2023","INTERMODAL",667.98897,"CPKC"
"Week 16","2023","METALS&MINERALS",375.20318,"CPKC"
"Week 16","2023","PETRO&CHEMICALS",633.79418,"CPKC"
"Week 16","2023","RTMs TOTAL",3805.05342,"CPKC"
"Week 17","2023","AUTOMOTIVE",90.06238,"CPKC"
"Week 17","2023","COAL",428.91082,"CPKC"
"Week 17","2023","FOREST PRODUCTS",188.41521,"CPKC"
"Week 17","2023","GRAIN & FERTS",1159.8746,"CPKC"
"Week 17","2023","INTERMODAL",693.38399,"CPKC"
"Week 17","2023","METALS&MINERALS",457.682,"CPKC"
"Week 17","2023","PETRO&CHEMICALS",658.56298,"CPKC"
"Week 17","2023","RTMs TOTAL",4045.49773,"CPKC"
"Week 18","2023","AUTOMOTIVE",88.8257,"CPKC"
"Week 18","2023","COAL",496.8222,"CPKC"
"Week 18","2023","FOREST PRODUCTS",183.91363,"CPKC"
"Week 18","2023","GRAIN & FERTS",967.60775,"CPKC"
"Week 18","2023","INTERMODAL",691.38435,"CPKC"
"Week 18","2023","METALS&MINERALS",420.61927,"CPKC"
"Week 18","2023","PETRO&CHEMICALS",600.97903,"CPKC"
"Week 18","2023","RTMs TOTAL",3843.76373,"CPKC"
"Week 19","2023","AUTOMOTIVE",76.01459,"CPKC"
"Week 19","2023","COAL",442.19594,"CPKC"
"Week 19","2023","FOREST PRODUCTS",192.21823,"CPKC"
"Week 19","2023","GRAIN & FERTS",938.93448,"CPKC"
"Week 19","2023","INTERMODAL",685.93314,"CPKC"
"Week 19","2023","METALS&MINERALS",489.68519,"CPKC"
"Week 19","2023","PETRO&CHEMICALS",618.5858,"CPKC"
"Week 19","2023","RTMs TOTAL",3773.57844,"CPKC"
"Week 20","2023","AUTOMOTIVE",94.10688,"CPKC"
"Week 20","2023","COAL",444.58355,"CPKC"
"Week 20","2023","FOREST PRODUCTS",189.56662,"CPKC"
"Week 20","2023","GRAIN & FERTS",860.13786,"CPKC"
"Week 20","2023","INTERMODAL",712.29996,"CPKC"
"Week 20","2023","METALS&MINERALS",400.31849,"CPKC"
"Week 20","2023","PETRO&CHEMICALS",595.7287,"CPKC"
"Week 20","2023","RTMs TOTAL",3694.57879,"CPKC"
"Week 21","2023","AUTOMOTIVE",77.04937,"CPKC"
"Week 21","2023","COAL",517.71951,"CPKC"
"Week 21","2023","FOREST PRODUCTS",172.54811,"CPKC"
"Week 21","2023","GRAIN & FERTS",762.69872,"CPKC"
"Week 21","2023","INTERMODAL",748.23354,"CPKC"
"Week 21","2023","METALS&MINERALS",415.49584,"CPKC"
"Week 21","2023","PETRO&CHEMICALS",643.99529,"CPKC"
"Week 21","2023","RTMs TOTAL",3660.15405,"CPKC"
"Week 22","2023","AUTOMOTIVE",70.93779,"CPKC"
"Week 22","2023","COAL",392.80781,"CPKC"
"Week 22","2023","FOREST PRODUCTS",180.32092,"CPKC"
"Week 22","2023","GRAIN & FERTS",728.42376,"CPKC"
"Week 22","2023","INTERMODAL",703.24766,"CPKC"
"Week 22","2023","METALS&MINERALS",448.48407,"CPKC"
"Week 22","2023","PETRO&CHEMICALS",598.64417,"CPKC"
"Week 22","2023","RTMs TOTAL",3590.06063,"CPKC"
"Week 23","2023","AUTOMOTIVE",83.7,"CPKC"
"Week 23","2023","COAL",386.99,"CPKC"
"Week 23","2023","FOREST PRODUCTS",186.78,"CPKC"
"Week 23","2023","GRAIN & FERTS",867.49,"CPKC"
"Week 23","2023","INTERMODAL",706.94,"CPKC"
"Week 23","2023","METALS&MINERALS",424.81,"CPKC"
"Week 23","2023","PETRO&CHEMICALS",654.93,"CPKC"
"Week 23","2023","RTMs TOTAL",3593.65,"CPKC"
"Week 24","2023","AUTOMOTIVE",71.78,"CPKC"
"Week 24","2023","COAL",441.59,"CPKC"
"Week 24","2023","FOREST PRODUCTS",175.28,"CPKC"
"Week 24","2023","GRAIN & FERTS",990.62,"CPKC"
"Week 24","2023","INTERMODAL",679.22,"CPKC"
"Week 24","2023","METALS&MINERALS",441.72,"CPKC"
"Week 24","2023","PETRO&CHEMICALS",647.55,"CPKC"
"Week 24","2023","RTMs TOTAL",3760.15,"CPKC"
"Week 25","2023","AUTOMOTIVE",88.8,"CPKC"
"Week 25","2023","COAL",448.3,"CPKC"
"Week 25","2023","FOREST PRODUCTS",154.14,"CPKC"
"Week 25","2023","GRAIN & FERTS",973.94,"CPKC"
"Week 25","2023","INTERMODAL",668.62,"CPKC"
"Week 25","2023","METALS&MINERALS",449.64,"CPKC"
"Week 25","2023","PETRO&CHEMICALS",553.22,"CPKC"
"Week 25","2023","RTMs TOTAL",3638.95,"CPKC"
"Week 26","2023","AUTOMOTIVE",75.16,"CPKC"
"Week 26","2023","COAL",527.36,"CPKC"
"Week 26","2023","FOREST PRODUCTS",150.19,"CPKC"
"Week 26","2023","GRAIN & FERTS",852.3,"CPKC"
"Week 26","2023","INTERMODAL",651.69,"CPKC"
"Week 26","2023","METALS&MINERALS",416.06,"CPKC"
"Week 26","2023","PETRO&CHEMICALS",553.5,"CPKC"
"Week 26","2023","RTMs TOTAL",3702.35,"CPKC"
"Week 27","2023","AUTOMOTIVE",75.15153,"CPKC"
"Week 27","2023","COAL",471.42313,"CPKC"
"Week 27","2023","FOREST PRODUCTS",179.28628,"CPKC"
"Week 27","2023","GRAIN & FERTS",1047.39205,"CPKC"
"Week 27","2023","INTERMODAL",356.1706,"CPKC"
"Week 27","2023","METALS&MINERALS",407.84184,"CPKC"
"Week 27","2023","PETRO&CHEMICALS",671.67844,"CPKC"
"Week 27","2023","RTMs TOTAL",3334.21209,"CPKC"
"Week 28","2023","AUTOMOTIVE",79.2865,"CPKC"
"Week 28","2023","COAL",380.63031,"CPKC"
"Week 28","2023","FOREST PRODUCTS",180.02107,"CPKC"
"Week 28","2023","GRAIN & FERTS",948.04984,"CPKC"
"Week 28","2023","INTERMODAL",451.49613,"CPKC"
"Week 28","2023","METALS&MINERALS",433.26778,"CPKC"
"Week 28","2023","PETRO&CHEMICALS",665.67934,"CPKC"
"Week 28","2023","RTMs TOTAL",3216.57194,"CPKC"
"Week 29","2023","AUTOMOTIVE",77.31558,"CPKC"
"Week 29","2023","COAL",435.85205,"CPKC"
"Week 29","2023","FOREST PRODUCTS",186.93921,"CPKC"
"Week 29","2023","GRAIN & FERTS",979.17773,"CPKC"
"Week 29","2023","INTERMODAL",646.98899,"CPKC"
"Week 29","2023","METALS&MINERALS",426.1405,"CPKC"
"Week 29","2023","PETRO&CHEMICALS",685.23395,"CPKC"
"Week 29","2023","RTMs TOTAL",3732.80445,"CPKC"
"Week 30","2023","AUTOMOTIVE",83.50421,"CPKC"
"Week 30","2023","COAL",438.97294,"CPKC"
"Week 30","2023","FOREST PRODUCTS",174.62568,"CPKC"
"Week 30","2023","GRAIN & FERTS",852.27052,"CPKC"
"Week 30","2023","INTERMODAL",704.6485,"CPKC"
"Week 30","2023","METALS&MINERALS",432.94048,"CPKC"
"Week 30","2023","PETRO&CHEMICALS",699.55606,"CPKC"
"Week 30","2023","RTMs TOTAL",3639.66272,"CPKC"
"Week 31","2023","AUTOMOTIVE",76.56268,"CPKC"
"Week 31","2023","COAL",452.78577,"CPKC"
"Week 31","2023","FOREST PRODUCTS",180.43987,"CPKC"
"Week 31","2023","GRAIN & FERTS",917.60878,"CPKC"
"Week 31","2023","INTERMODAL",698.5026,"CPKC"
"Week 31","2023","METALS&MINERALS",409.23176,"CPKC"
"Week 31","2023","PETRO&CHEMICALS",668.4301,"CPKC"
"Week 31","2023","RTMs TOTAL",3770.53614,"CPKC"
"Week 32","2023","AUTOMOTIVE",71.06344,"CPKC"
"Week 32","2023","COAL",518.01656,"CPKC"
"Week 32","2023","FOREST PRODUCTS",165.80806,"CPKC"
"Week 32","2023","GRAIN & FERTS",927.44705,"CPKC"
"Week 32","2023","INTERMODAL",684.89747,"CPKC"
"Week 32","2023","METALS&MINERALS",410.64718,"CPKC"
"Week 32","2023","PETRO&CHEMICALS",679.25827,"CPKC"
"Week 32","2023","RTMs TOTAL",3709.52621,"CPKC"
"Week 33","2023","AUTOMOTIVE",76.09803,"CPKC"
"Week 33","2023","COAL",463.05507,"CPKC"
"Week 33","2023","FOREST PRODUCTS",173.72797,"CPKC"
"Week 33","2023","GRAIN & FERTS",937.14733,"CPKC"
"Week 33","2023","INTERMODAL",664.82891,"CPKC"
"Week 33","2023","METALS&MINERALS",410.9694,"CPKC"
"Week 33","2023","PETRO&CHEMICALS",698.54891,"CPKC"
"Week 33","2023","RTMs TOTAL",3779.84966,"CPKC"
"Week 34","2023","AUTOMOTIVE",76.38703,"CPKC"
"Week 34","2023","COAL",452.06727,"CPKC"
"Week 34","2023","FOREST PRODUCTS",162.85653,"CPKC"
"Week 34","2023","GRAIN & FERTS",964.58553,"CPKC"
"Week 34","2023","INTERMODAL",739.41106,"CPKC"
"Week 34","2023","METALS&MINERALS",414.18931,"CPKC"
"Week 34","2023","PETRO&CHEMICALS",566.30498,"CPKC"
"Week 34","2023","RTMs TOTAL",3677.24511,"CPKC"
"Week 35","2023","AUTOMOTIVE",78.82798,"CPKC"
"Week 35","2023","COAL",508.46155,"CPKC"
"Week 35","2023","FOREST PRODUCTS",167.41832,"CPKC"
"Week 35","2023","GRAIN & FERTS",1018.24813,"CPKC"
"Week 35","2023","INTERMODAL",737.07542,"CPKC"
"Week 35","2023","METALS&MINERALS",412.65928,"CPKC"
"Week 35","2023","PETRO&CHEMICALS",738.79241,"CPKC"
"Week 35","2023","RTMs TOTAL",3967.47534,"CPKC"
"Week 36","2023","AUTOMOTIVE",77.34188,"CPKC"
"Week 36","2023","COAL",424.08451,"CPKC"
"Week 36","2023","FOREST PRODUCTS",166.52921,"CPKC"
"Week 36","2023","GRAIN & FERTS",989.46024,"CPKC"
"Week 36","2023","INTERMODAL",643.24452,"CPKC"
"Week 36","2023","METALS&MINERALS",370.04612,"CPKC"
"Week 36","2023","PETRO&CHEMICALS",696.24104,"CPKC"
"Week 36","2023","RTMs TOTAL",3727.34046,"CPKC"
"Week 37","2023","AUTOMOTIVE",84.67367,"CPKC"
"Week 37","2023","COAL",460.87325,"CPKC"
"Week 37","2023","FOREST PRODUCTS",193.1954,"CPKC"
"Week 37","2023","GRAIN & FERTS",1126.90683,"CPKC"
"Week 37","2023","INTERMODAL",725.82284,"CPKC"
"Week 37","2023","METALS&MINERALS",391.87866,"CPKC"
"Week 37","2023","PETRO&CHEMICALS",702.653,"CPKC"
"Week 37","2023","RTMs TOTAL",4023.0211,"CPKC"
"Week 38","2023","AUTOMOTIVE",98.08084,"CPKC"
"Week 38","2023","COAL",473.49534,"CPKC"
"Week 38","2023","FOREST PRODUCTS",182.0496,"CPKC"
"Week 38","2023","GRAIN & FERTS",1206.26552,"CPKC"
"Week 38","2023","INTERMODAL",725.03636,"CPKC"
"Week 38","2023","METALS&MINERALS",378.14052,"CPKC"
"Week 38","2023","PETRO&CHEMICALS",742.59609,"CPKC"
"Week 38","2023","RTMs TOTAL",4180.37995,"CPKC"
"Week 39","2023","AUTOMOTIVE",71.82586,"CPKC"
"Week 39","2023","COAL",519.89695,"CPKC"
"Week 39","2023","FOREST PRODUCTS",182.41954,"CPKC"
"Week 39","2023","GRAIN & FERTS",1489.39916,"CPKC"
"Week 39","2023","INTERMODAL",691.68214,"CPKC"
"Week 39","2023","METALS&MINERALS",406.60099,"CPKC"
"Week 39","2023","PETRO&CHEMICALS",760.02148,"CPKC"
"Week 39","2023","RTMs TOTAL",4376.81172,"CPKC"
"Week 40","2023","AUTOMOTIVE",89.65229,"CPKC"
"Week 40","2023","COAL",499.83686,"CPKC"
"Week 40","2023","FOREST PRODUCTS",174.02011,"CPKC"
"Week 40","2023","GRAIN & FERTS",1215.06946,"CPKC"
"Week 40","2023","INTERMODAL",759.54799,"CPKC"
"Week 40","2023","METALS&MINERALS",373.80013,"CPKC"
"Week 40","2023","PETRO&CHEMICALS",708.19177,"CPKC"
"Week 40","2023","RTMs TOTAL",4129.95945,"CPKC"
"Week 41","2023","AUTOMOTIVE",77.91347,"CPKC"
"Week 41","2023","COAL",463.89374,"CPKC"
"Week 41","2023","FOREST PRODUCTS",164.1213,"CPKC"
"Week 41","2023","GRAIN & FERTS",1396.88197,"CPKC"
"Week 41","2023","INTERMODAL",691.76091,"CPKC"
"Week 41","2023","METALS&MINERALS",384.66145,"CPKC"
"Week 41","2023","PETRO&CHEMICALS",808.66775,"CPKC"
"Week 41","2023","RTMs TOTAL",4367.30041,"CPKC"
"Week 42","2023","AUTOMOTIVE",84.16023,"CPKC"
"Week 42","2023","COAL",454.37626,"CPKC"
"Week 42","2023","FOREST PRODUCTS",178.66464,"CPKC"
"Week 42","2023","GRAIN & FERTS",1275.5321,"CPKC"
"Week 42","2023","INTERMODAL",739.79866,"CPKC"
"Week 42","2023","METALS&MINERALS",403.82556,"CPKC"
"Week 42","2023","PETRO&CHEMICALS",726.71113,"CPKC"
"Week 42","2023","RTMs TOTAL",4169.31851,"CPKC"
"Week 43","2023","AUTOMOTIVE",87.92379,"CPKC"
"Week 43","2023","COAL",502.80105,"CPKC"
"Week 43","2023","FOREST PRODUCTS",157.66621,"CPKC"
"Week 43","2023","GRAIN & FERTS",1383.10913,"CPKC"
"Week 43","2023","INTERMODAL",713.23151,"CPKC"
"Week 43","2023","METALS&MINERALS",412.52441,"CPKC"
"Week 43","2023","PETRO&CHEMICALS",716.9085,"CPKC"
"Week 43","2023","RTMs TOTAL",4360.36519,"CPKC"
"Week 44","2023","AUTOMOTIVE",85.46296,"CPKC"
"Week 44","2023","COAL",499.5209,"CPKC"
"Week 44","2023","FOREST PRODUCTS",159.89048,"CPKC"
"Week 44","2023","GRAIN & FERTS",1338.13608,"CPKC"
"Week 44","2023","INTERMODAL",700.56943,"CPKC"
"Week 44","2023","METALS&MINERALS",393.63106,"CPKC"
"Week 44","2023","PETRO&CHEMICALS",729.55902,"CPKC"
"Week 44","2023","RTMs TOTAL",4224.76328,"CPKC"
"Week 45","2023","AUTOMOTIVE",85.74771,"CPKC"
"Week 45","2023","COAL",514.56551,"CPKC"
"Week 45","2023","FOREST PRODUCTS",175.45068,"CPKC"
"Week 45","2023","GRAIN & FERTS",1261.3663,"CPKC"
"Week 45","2023","INTERMODAL",685.86413,"CPKC"
"Week 45","2023","METALS&MINERALS",374.10515,"CPKC"
"Week 45","2023","PETRO&CHEMICALS",725.89342,"CPKC"
"Week 45","2023","RTMs TOTAL",4196.62654,"CPKC"
"Week 46","2023","AUTOMOTIVE",89.2734,"CPKC"
"Week 46","2023","COAL",476.7815,"CPKC"
"Week 46","2023","FOREST PRODUCTS",182.4216,"CPKC"
"Week 46","2023","GRAIN & FERTS",1348.865,"CPKC"
"Week 46","2023","INTERMODAL",670.023,"CPKC"
"Week 46","2023","METALS&MINERALS",364.2987,"CPKC"
"Week 46","2023","PETRO&CHEMICALS",724.3688,"CPKC"
"Week 46","2023","RTMs TOTAL",4304.9456,"CPKC"
"Week 47","2023","AUTOMOTIVE",89.76946,"CPKC"
"Week 47","2023","COAL",503.78669,"CPKC"
"Week 47","2023","FOREST PRODUCTS",189.36601,"CPKC"
"Week 47","2023","GRAIN & FERTS",1248.83503,"CPKC"
"Week 47","2023","INTERMODAL",671.55853,"CPKC"
"Week 47","2023","METALS&MINERALS",380.25563,"CPKC"
"Week 47","2023","PETRO&CHEMICALS",695.25429,"CPKC"
"Week 47","2023","RTMs TOTAL",3988.68001,"CPKC"
"Week 48","2023","AUTOMOTIVE",83.22871,"CPKC"
"Week 48","2023","COAL",474.51241,"CPKC"
"Week 48","2023","FOREST PRODUCTS",189.4442,"CPKC"
"Week 48","2023","GRAIN & FERTS",1262.37433,"CPKC"
"Week 48","2023","INTERMODAL",688.3746,"CPKC"
"Week 48","2023","METALS&MINERALS",378.47647,"CPKC"
"Week 48","2023","PETRO&CHEMICALS",792.06139,"CPKC"
"Week 48","2023","RTMs TOTAL",4418.99778,"CPKC"
"Week 49","2023","AUTOMOTIVE",92.5983,"CPKC"
"Week 49","2023","COAL",470.3735,"CPKC"
"Week 49","2023","FOREST PRODUCTS",191.5121,"CPKC"
"Week 49","2023","GRAIN & FERTS",1179.1265,"CPKC"
"Week 49","2023","INTERMODAL",683.7887,"CPKC"
"Week 49","2023","METALS&MINERALS",385.9252,"CPKC"
"Week 49","2023","PETRO&CHEMICALS",787.6334,"CPKC"
"Week 49","2023","RTMs TOTAL",4050.8063,"CPKC"
"Week 50","2023","AUTOMOTIVE",80.3934,"CPKC"
"Week 50","2023","COAL",527.0139,"CPKC"
"Week 50","2023","FOREST PRODUCTS",179.8308,"CPKC"
"Week 50","2023","GRAIN & FERTS",1388.641,"CPKC"
"Week 50","2023","INTERMODAL",690.5982,"CPKC"
"Week 50","2023","METALS&MINERALS",389.0242,"CPKC"
"Week 50","2023","PETRO&CHEMICALS",807.7745,"CPKC"
"Week 50","2023","RTMs TOTAL",4481.78,"CPKC"
"Week 51","2023","AUTOMOTIVE",84.61329,"CPKC"
"Week 51","2023","COAL",481.60805,"CPKC"
"Week 51","2023","FOREST PRODUCTS",197.40395,"CPKC"
"Week 51","2023","GRAIN & FERTS",1461.1391,"CPKC"
"Week 51","2023","INTERMODAL",653.34342,"CPKC"
"Week 51","2023","METALS&MINERALS",376.37892,"CPKC"
"Week 51","2023","PETRO&CHEMICALS",829.58809,"CPKC"
"Week 51","2023","RTMs TOTAL",4306.4003,"CPKC"
"Week 52","2023","AUTOMOTIVE",43.33165,"CPKC"
"Week 52","2023","COAL",438.86282,"CPKC"
"Week 52","2023","FOREST PRODUCTS",151.28661,"CPKC"
"Week 52","2023","GRAIN & FERTS",1016.55359,"CPKC"
"Week 52","2023","INTERMODAL",490.36107,"CPKC"
"Week 52","2023","METALS&MINERALS",324.58728,"CPKC"
"Week 52","2023","PETRO&CHEMICALS",728.68851,"CPKC"
"Week 52","2023","RTMs TOTAL",3576.13086,"CPKC"
"Week 1","2024","AUTOMOTIVE",42.97176,"CPKC"
"Week 1","2024","COAL",472.27822,"CPKC"
"Week 1","2024","FOREST PRODUCTS",167.61373,"CPKC"
"Week 1","2024","GRAIN & FERTS",1149.04794,"CPKC"
"Week 1","2024","INTERMODAL",530.2163,"CPKC"
"Week 1","2024","METALS&MINERALS",326.34517,"CPKC"
"Week 1","2024","PETRO&CHEMICALS",734.46854,"CPKC"
"Week 1","2024","RTMs TOTAL",3859.72366,"CPKC"
"Week 2","2024","AUTOMOTIVE",67.40063,"CPKC"
"Week 2","2024","COAL",419.91569,"CPKC"
"Week 2","2024","FOREST PRODUCTS",174.41966,"CPKC"
"Week 2","2024","GRAIN & FERTS",1120.35911,"CPKC"
"Week 2","2024","INTERMODAL",601.07185,"CPKC"
"Week 2","2024","METALS&MINERALS",363.68674,"CPKC"
"Week 2","2024","PETRO&CHEMICALS",721.55305,"CPKC"
"Week 2","2024","RTMs TOTAL",3825.15246,"CPKC"
"Week 3","2024","AUTOMOTIVE",60.68933,"CPKC"
"Week 3","2024","COAL",213.04516,"CPKC"
"Week 3","2024","FOREST PRODUCTS",163.90501,"CPKC"
"Week 3","2024","GRAIN & FERTS",1020.97537,"CPKC"
"Week 3","2024","INTERMODAL",538.21222,"CPKC"
"Week 3","2024","METALS&MINERALS",312.73015,"CPKC"
"Week 3","2024","PETRO&CHEMICALS",637.08355,"CPKC"
"Week 3","2024","RTMs TOTAL",3221.75337,"CPKC"
"Week 4","2024","AUTOMOTIVE",69.77043,"CPKC"
"Week 4","2024","COAL",394.84521,"CPKC"
"Week 4","2024","FOREST PRODUCTS",168.68124,"CPKC"
"Week 4","2024","GRAIN & FERTS",1187.31125,"CPKC"
"Week 4","2024","INTERMODAL",683.27291,"CPKC"
"Week 4","2024","METALS&MINERALS",372.69159,"CPKC"
"Week 4","2024","PETRO&CHEMICALS",758.92868,"CPKC"
"Week 4","2024","RTMs TOTAL",3961.12902,"CPKC"
"Week 5","2024","AUTOMOTIVE",73.264,"CPKC"
"Week 5","2024","COAL",410.00265,"CPKC"
